Id,Category
8593,0
8594,5
8595,7
8596,4
8597,6
8598,0
8599,8
8600,8
8601,8
8602,5
8603,0
8604,2
8605,3
8606,8
8607,3
8608,0
8609,4
8610,6
8611,8
8612,6
8613,6
8614,3
8615,1
8616,5
8617,4
8618,1
8619,1
8620,5
8621,8
8622,7
8623,8
8624,1
8625,3
8626,6
8627,7
8628,0
8629,5
8630,2
8631,3
8632,1
8633,8
8634,3
8635,1
8636,8
8637,3
8638,4
8639,7
8640,8
8641,0
8642,5
8643,8
8644,9
8645,2
8646,0
8647,3
8648,8
8649,8
8650,3
8651,8
8652,5
8653,7
8654,9
8655,4
8656,9
8657,0
8658,0
8659,9
8660,5
8661,5
8662,0
8663,7
8664,5
8665,9
8666,8
8667,0
8668,6
8669,8
8670,9
8671,3
8672,2
8673,3
8674,5
8675,3
8676,8
8677,8
8678,5
8679,8
8680,7
8681,1
8682,9
8683,4
8684,5
8685,9
8686,7
8687,3
8688,5
8689,6
8690,0
8691,5
8692,5
8693,7
8694,2
8695,3
8696,0
8697,9
8698,8
8699,6
8700,2
8701,1
8702,3
8703,9
8704,3
8705,8
8706,4
8707,5
8708,5
8709,6
8710,0
8711,3
8712,0
8713,1
8714,5
8715,5
8716,6
8717,6
8718,5
8719,9
8720,8
8721,6
8722,6
8723,5
8724,8
8725,3
8726,5
8727,6
8728,8
8729,5
8730,8
8731,5
8732,6
8733,6
8734,9
8735,2
8736,8
8737,8
8738,4
8739,0
8740,5
8741,9
8742,8
8743,1
8744,8
8745,3
8746,5
8747,5
8748,0
8749,6
8750,6
8751,1
8752,4
8753,4
8754,6
8755,5
8756,5
8757,5
8758,7
8759,3
8760,9
8761,6
8762,5
8763,6
8764,9
8765,1
8766,9
8767,8
8768,8
8769,3
8770,9
8771,9
8772,5
8773,4
8774,0
8775,5
8776,1
8777,2
8778,5
8779,6
8780,0
8781,8
8782,5
8783,8
8784,8
8785,8
8786,9
8787,1
8788,5
8789,6
8790,0
8791,5
8792,5
8793,5
8794,3
8795,6
8796,6
8797,5
8798,8
8799,2
8800,0
8801,2
8802,5
8803,9
8804,5
8805,8
8806,8
8807,9
8808,8
8809,2
8810,4
8811,6
8812,4
8813,8
8814,5
8815,9
8816,3
8817,0
8818,5
8819,1
8820,5
8821,1
8822,6
8823,3
8824,1
8825,3
8826,6
8827,6
8828,0
8829,3
8830,0
8831,1
8832,8
8833,4
8834,1
8835,5
8836,8
8837,5
8838,5
8839,8
8840,3
8841,8
8842,5
8843,3
8844,8
8845,5
8846,6
8847,8
8848,5
8849,9
8850,8
8851,3
8852,5
8853,5
8854,5
8855,4
8856,8
8857,4
8858,8
8859,1
8860,5
8861,6
8862,8
8863,1
8864,1
8865,5
8866,4
8867,6
8868,5
8869,6
8870,4
8871,6
8872,3
8873,8
8874,9
8875,0
8876,6
8877,3
8878,8
8879,9
8880,7
8881,4
8882,1
8883,6
8884,2
8885,3
8886,0
8887,5
8888,0
8889,5
8890,3
8891,0
8892,9
8893,8
8894,5
8895,3
8896,9
8897,2
8898,5
8899,2
8900,6
8901,9
8902,6
8903,6
8904,3
8905,5
8906,3
8907,9
8908,3
8909,9
8910,8
8911,9
8912,2
8913,5
8914,9
8915,4
8916,6
8917,4
8918,3
8919,3
8920,5
8921,0
8922,8
8923,4
8924,4
8925,6
8926,1
8927,5
8928,7
8929,4
8930,1
8931,7
8932,5
8933,8
8934,4
8935,5
8936,8
8937,3
8938,0
8939,8
8940,5
8941,8
8942,4
8943,9
8944,4
8945,3
8946,7
8947,9
8948,8
8949,3
8950,4
8951,5
8952,1
8953,7
8954,8
8955,0
8956,6
8957,4
8958,7
8959,6
8960,8
8961,5
8962,8
8963,8
8964,5
8965,5
8966,4
8967,0
8968,5
8969,8
8970,7
8971,7
8972,8
8973,3
8974,3
8975,2
8976,5
8977,0
8978,6
8979,3
8980,7
8981,4
8982,8
8983,3
8984,8
8985,8
8986,4
8987,3
8988,4
8989,4
8990,3
8991,6
8992,6
8993,8
8994,5
8995,7
8996,9
8997,1
8998,8
8999,8
9000,1
9001,8
9002,5
9003,6
9004,5
9005,8
9006,9
9007,3
9008,5
9009,8
9010,8
9011,1
9012,3
9013,8
9014,2
9015,0
9016,1
9017,2
9018,8
9019,6
9020,5
9021,5
9022,1
9023,6
9024,8
9025,2
9026,6
9027,5
9028,1
9029,6
9030,4
9031,6
9032,5
9033,5
9034,3
9035,9
9036,8
9037,3
9038,7
9039,4
9040,1
9041,2
9042,3
9043,9
9044,8
9045,3
9046,3
9047,8
9048,9
9049,9
9050,0
9051,0
9052,5
9053,8
9054,0
9055,4
9056,4
9057,6
9058,5
9059,5
9060,1
9061,5
9062,0
9063,5
9064,9
9065,5
9066,0
9067,3
9068,5
9069,6
9070,8
9071,8
9072,6
9073,8
9074,3
9075,5
9076,3
9077,9
9078,5
9079,5
9080,8
9081,7
9082,3
9083,3
9084,9
9085,6
9086,0
9087,4
9088,0
9089,5
9090,9
9091,0
9092,2
9093,8
9094,2
9095,3
9096,0
9097,9
9098,8
9099,5
9100,0
9101,5
9102,5
9103,0
9104,5
9105,0
9106,5
9107,5
9108,0
9109,3
9110,2
9111,8
9112,1
9113,0
9114,8
9115,8
9116,6
9117,6
9118,1
9119,8
9120,3
9121,6
9122,7
9123,3
9124,5
9125,1
9126,0
9127,4
9128,5
9129,5
9130,5
9131,9
9132,6
9133,8
9134,5
9135,9
9136,6
9137,3
9138,5
9139,1
9140,1
9141,5
9142,2
9143,2
9144,0
9145,5
9146,8
9147,5
9148,2
9149,4
9150,3
9151,8
9152,3
9153,9
9154,8
9155,9
9156,1
9157,5
9158,0
9159,9
9160,6
9161,1
9162,2
9163,6
9164,9
9165,5
9166,9
9167,4
9168,3
9169,4
9170,1
9171,3
9172,3
9173,4
9174,8
9175,4
9176,2
9177,8
9178,6
9179,8
9180,0
9181,5
9182,3
9183,5
9184,9
9185,6
9186,5
9187,5
9188,8
9189,2
9190,8
9191,4
9192,3
9193,5
9194,3
9195,0
9196,5
9197,0
9198,9
9199,9
9200,8
9201,8
9202,7
9203,4
9204,2
9205,4
9206,6
9207,6
9208,8
9209,8
9210,2
9211,6
9212,5
9213,3
9214,8
9215,6
9216,8
9217,6
9218,5
9219,6
9220,5
9221,5
9222,6
9223,8
9224,5
9225,5
9226,1
9227,2
9228,2
9229,3
9230,9
9231,1
9232,4
9233,3
9234,3
9235,5
9236,2
9237,9
9238,0
9239,6
9240,8
9241,8
9242,9
9243,5
9244,8
9245,5
9246,6
9247,9
9248,0
9249,6
9250,5
9251,6
9252,5
9253,5
9254,7
9255,6
9256,8
9257,3
9258,7
9259,4
9260,3
9261,3
9262,6
9263,3
9264,5
9265,5
9266,1
9267,5
9268,4
9269,3
9270,1
9271,0
9272,6
9273,5
9274,5
9275,4
9276,6
9277,6
9278,8
9279,5
9280,1
9281,8
9282,7
9283,8
9284,3
9285,8
9286,8
9287,4
9288,4
9289,3
9290,1
9291,1
9292,3
9293,3
9294,8
9295,1
9296,5
9297,8
9298,4
9299,5
9300,5
9301,3
9302,6
9303,7
9304,5
9305,3
9306,9
9307,5
9308,0
9309,5
9310,9
9311,4
9312,7
9313,9
9314,1
9315,5
9316,6
9317,8
9318,5
9319,0
9320,3
9321,5
9322,5
9323,1
9324,1
9325,8
9326,5
9327,9
9328,7
9329,3
9330,5
9331,5
9332,3
9333,1
9334,4
9335,6
9336,3
9337,8
9338,2
9339,1
9340,0
9341,8
9342,0
9343,5
9344,6
9345,6
9346,5
9347,5
9348,7
9349,0
9350,4
9351,0
9352,0
9353,0
9354,9
9355,8
9356,8
9357,9
9358,5
9359,0
9360,5
9361,8
9362,2
9363,8
9364,1
9365,4
9366,9
9367,1
9368,4
9369,3
9370,9
9371,0
9372,0
9373,7
9374,3
9375,3
9376,0
9377,7
9378,1
9379,2
9380,2
9381,8
9382,3
9383,0
9384,6
9385,3
9386,9
9387,5
9388,7
9389,3
9390,4
9391,4
9392,8
9393,1
9394,6
9395,9
9396,5
9397,9
9398,5
9399,4
9400,5
9401,5
9402,5
9403,8
9404,9
9405,3
9406,5
9407,0
9408,1
9409,6
9410,0
9411,4
9412,1
9413,1
9414,1
9415,5
9416,8
9417,7
9418,0
9419,8
9420,8
9421,4
9422,6
9423,6
9424,8
9425,0
9426,1
9427,3
9428,9
9429,7
9430,5
9431,8
9432,0
9433,8
9434,0
9435,3
9436,0
9437,2
9438,8
9439,8
9440,5
9441,8
9442,8
9443,8
9444,3
9445,0
9446,3
9447,7
9448,3
9449,5
9450,0
9451,8
9452,5
9453,1
9454,4
9455,3
9456,9
9457,6
9458,5
9459,3
9460,5
9461,8
9462,8
9463,0
9464,3
9465,7
9466,8
9467,4
9468,3
9469,4
9470,3
9471,5
9472,4
9473,5
9474,4
9475,1
9476,4
9477,5
9478,4
9479,7
9480,4
9481,9
9482,7
9483,8
9484,8
9485,8
9486,6
9487,5
9488,1
9489,5
9490,1
9491,2
9492,9
9493,4
9494,3
9495,9
9496,1
9497,8
9498,5
9499,5
9500,9
9501,5
9502,5
9503,5
9504,6
9505,0
9506,4
9507,0
9508,3
9509,7
9510,6
9511,1
9512,3
9513,8
9514,6
9515,6
9516,4
9517,6
9518,4
9519,1
9520,4
9521,9
9522,2
9523,1
9524,5
9525,5
9526,5
9527,8
9528,6
9529,7
9530,9
9531,8
9532,5
9533,8
9534,9
9535,8
9536,8
9537,6
9538,2
9539,2
9540,9
9541,3
9542,9
9543,3
9544,5
9545,6
9546,4
9547,5
9548,0
9549,9
9550,1
9551,4
9552,5
9553,1
9554,3
9555,5
9556,2
9557,0
9558,1
9559,4
9560,4
9561,3
9562,0
9563,1
9564,5
9565,3
9566,8
9567,8
9568,3
9569,8
9570,9
9571,5
9572,4
9573,8
9574,3
9575,3
9576,1
9577,8
9578,5
9579,5
9580,5
9581,8
9582,1
9583,4
9584,9
9585,1
9586,9
9587,5
9588,5
9589,5
9590,5
9591,4
9592,8
9593,2
9594,5
9595,4
9596,4
9597,6
9598,5
9599,6
9600,6
9601,0
9602,0
9603,4
9604,8
9605,4
9606,2
9607,6
9608,9
9609,8
9610,8
9611,6
9612,3
9613,1
9614,8
9615,2
9616,5
9617,5
9618,6
9619,8
9620,6
9621,0
9622,3
9623,6
9624,0
9625,6
9626,9
9627,1
9628,8
9629,2
9630,9
9631,5
9632,8
9633,6
9634,5
9635,1
9636,6
9637,8
9638,6
9639,5
9640,1
9641,6
9642,3
9643,0
9644,6
9645,0
9646,6
9647,6
9648,8
9649,1
9650,5
9651,0
9652,3
9653,9
9654,1
9655,1
9656,8
9657,8
9658,8
9659,4
9660,5
9661,8
9662,7
9663,1
9664,6
9665,0
9666,5
9667,3
9668,6
9669,6
9670,8
9671,4
9672,5
9673,4
9674,5
9675,8
9676,7
9677,0
9678,6
9679,8
9680,1
9681,3
9682,8
9683,6
9684,5
9685,2
9686,8
9687,3
9688,3
9689,0
9690,5
9691,3
9692,4
9693,8
9694,1
9695,4
9696,6
9697,6
9698,5
9699,0
9700,6
9701,5
9702,0
9703,3
9704,4
9705,6
9706,6
9707,9
9708,5
9709,1
9710,1
9711,8
9712,6
9713,2
9714,5
9715,3
9716,5
9717,9
9718,0
9719,1
9720,9
9721,5
9722,8
9723,4
9724,1
9725,6
9726,9
9727,5
9728,5
9729,4
9730,1
9731,8
9732,9
9733,2
9734,5
9735,0
9736,0
9737,5
9738,8
9739,8
9740,2
9741,0
9742,2
9743,1
9744,2
9745,1
9746,9
9747,0
9748,5
9749,0
9750,6
9751,8
9752,5
9753,4
9754,8
9755,3
9756,0
9757,9
9758,1
9759,8
9760,5
9761,4
9762,8
9763,1
9764,5
9765,1
9766,3
9767,6
9768,5
9769,3
9770,8
9771,6
9772,3
9773,7
9774,5
9775,5
9776,3
9777,8
9778,0
9779,0
9780,1
9781,3
9782,6
9783,5
9784,5
9785,0
9786,6
9787,1
9788,6
9789,5
9790,5
9791,5
9792,8
9793,6
9794,7
9795,8
9796,8
9797,9
9798,8
9799,4
9800,6
9801,4
9802,9
9803,0
9804,3
9805,1
9806,3
9807,7
9808,5
9809,4
9810,8
9811,5
9812,8
9813,2
9814,5
9815,4
9816,2
9817,6
9818,1
9819,4
9820,8
9821,3
9822,6
9823,8
9824,6
9825,8
9826,2
9827,2
9828,6
9829,2
9830,8
9831,3
9832,8
9833,4
9834,5
9835,4
9836,2
9837,3
9838,9
9839,5
9840,6
9841,6
9842,0
9843,8
9844,8
9845,8
9846,8
9847,3
9848,6
9849,5
9850,1
9851,5
9852,8
9853,3
9854,6
9855,4
9856,5
9857,4
9858,4
9859,8
9860,6
9861,9
9862,8
9863,3
9864,5
9865,8
9866,5
9867,9
9868,6
9869,0
9870,3
9871,4
9872,8
9873,7
9874,5
9875,6
9876,1
9877,0
9878,7
9879,6
9880,4
9881,0
9882,4
9883,2
9884,8
9885,0
9886,9
9887,1
9888,3
9889,4
9890,9
9891,4
9892,1
9893,8
9894,1
9895,6
9896,6
9897,5
9898,8
9899,5
9900,3
9901,8
9902,6
9903,5
9904,5
9905,6
9906,5
9907,4
9908,6
9909,8
9910,8
9911,2
9912,8
9913,6
9914,3
9915,6
9916,4
9917,8
9918,4
9919,9
9920,1
9921,8
9922,5
9923,8
9924,8
9925,4
9926,1
9927,7
9928,6
9929,5
9930,7
9931,6
9932,1
9933,4
9934,3
9935,9
9936,6
9937,4
9938,4
9939,4
9940,1
9941,3
9942,5
9943,7
9944,5
9945,8
9946,6
9947,2
9948,2
9949,3
9950,0
9951,3
9952,8
9953,1
9954,6
9955,8
9956,5
9957,5
9958,8
9959,6
9960,6
9961,5
9962,8
9963,8
9964,0
9965,0
9966,8
9967,1
9968,2
9969,4
9970,3
9971,9
9972,8
9973,6
9974,7
9975,3
9976,3
9977,8
9978,8
9979,3
9980,9
9981,4
9982,5
9983,0
9984,5
9985,4
9986,3
9987,8
9988,1
9989,0
9990,8
9991,8
9992,7
9993,9
9994,5
9995,3
9996,8
9997,0
9998,3
9999,7
